variant,x,cycles_per_iter,misses_per_iter
sorted,16.0,2.0004,0.00026
sorted,16.0,1.9993,0.00020
sorted,16.0,1.9990,0.00017
sorted,16.0,2.0004,0.00024
sorted,16.0,1.9965,0.00011
sorted,16.0,1.9953,0.00005
sorted,16.0,1.9953,0.00005
sorted,16.0,1.9945,0.00005
sorted,16.0,1.9949,0.00005
sorted,16.0,1.9957,0.00005
sorted,16.0,1.9952,0.00005
sorted,16.0,1.9944,0.00005
sorted,16.0,1.9956,0.00005
sorted,16.0,1.9956,0.00005
sorted,16.0,1.9945,0.00005
sorted,16.0,1.9953,0.00005
sorted,16.0,1.9956,0.00005
sorted,16.0,1.9948,0.00005
sorted,16.0,1.9948,0.00005
sorted,16.0,1.9957,0.00005
sorted,16.0,1.9956,0.00005
sorted,16.0,1.9948,0.00005
sorted,16.0,1.9949,0.00005
sorted,16.0,1.9960,0.00005
sorted,16.0,1.9949,0.00005
sorted,16.0,1.9945,0.00005
sorted,16.0,1.9955,0.00005
sorted,16.0,1.9953,0.00005
sorted,16.0,1.9945,0.00005
sorted,16.0,1.9950,0.00005
random,18.0,7.6628,0.22084
random,18.0,7.4897,0.21991
random,18.0,7.4461,0.21817
random,18.0,7.4792,0.21947
random,18.0,7.4842,0.21973
random,18.0,7.4883,0.21985
random,18.0,7.4697,0.21907
random,18.0,7.5917,0.22372
random,18.0,7.5834,0.22340
random,18.0,7.5757,0.22346
random,18.0,7.5208,0.22107
random,18.0,7.5498,0.22200
random,18.0,7.5800,0.22354
random,18.0,7.5841,0.22375
random,18.0,7.4798,0.21971
random,18.0,7.4531,0.21838
random,18.0,7.3863,0.21596
random,18.0,7.5064,0.22043
random,18.0,7.5777,0.22301
random,18.0,7.5135,0.22061
random,18.0,7.4524,0.21843
random,18.0,7.5815,0.22318
random,18.0,7.5318,0.22128
random,18.0,7.5416,0.22185
random,18.0,7.4330,0.21774
random,18.0,7.4389,0.21785
random,18.0,7.4324,0.21776
random,18.0,7.6458,0.22110
random,18.0,7.4387,0.21773
random,18.0,7.4610,0.21881
random,18.0,7.4543,0.21860
branchless,18.0,2.9738,0.00005
branchless,18.0,2.9741,0.00005
branchless,18.0,2.9723,0.00005
branchless,18.0,2.9737,0.00005
branchless,18.0,2.9775,0.00003
branchless,18.0,2.9778,0.00003
branchless,18.0,2.9759,0.00003
branchless,18.0,2.9759,0.00003
branchless,18.0,2.9757,0.00003
branchless,18.0,2.9744,0.00003
branchless,18.0,2.9757,0.00003
branchless,18.0,2.9764,0.00003
branchless,18.0,2.9775,0.00003
branchless,18.0,2.9810,0.00003
branchless,18.0,2.9767,0.00003
branchless,18.0,2.9785,0.00003
branchless,18.0,2.9778,0.00003
branchless,18.0,2.9763,0.00003
branchless,18.0,2.9747,0.00003
branchless,18.0,2.9751,0.00003
branchless,18.0,2.9793,0.00003
branchless,18.0,2.9763,0.00003
branchless,18.0,2.9758,0.00003
branchless,18.0,2.9808,0.00003
branchless,18.0,2.9752,0.00003
branchless,18.0,2.9761,0.00003
branchless,18.0,2.9738,0.00003
branchless,18.0,2.9778,0.00003
branchless,18.0,2.9745,0.00003
branchless,18.0,2.9748,0.00003
branchless,18.0,2.9801,0.00003
sorted,18.0,2.0166,0.00017
sorted,18.0,2.0172,0.00017
sorted,18.0,2.0194,0.00023
sorted,18.0,2.0182,0.00021
sorted,18.0,2.0158,0.00012
sorted,18.0,2.0157,0.00008
sorted,18.0,2.0151,0.00008
sorted,18.0,2.0133,0.00005
sorted,18.0,2.0142,0.00005
sorted,18.0,2.0142,0.00005
sorted,18.0,2.0132,0.00005
sorted,18.0,2.0141,0.00005
sorted,18.0,2.0145,0.00005
sorted,18.0,2.0136,0.00005
sorted,18.0,2.0139,0.00005
sorted,18.0,2.0144,0.00005
sorted,18.0,2.0139,0.00005
sorted,18.0,2.0137,0.00005
sorted,18.0,2.0141,0.00005
sorted,18.0,2.0146,0.00005
sorted,18.0,2.0132,0.00005
sorted,18.0,2.1560,0.00020
sorted,18.0,2.0147,0.00005
sorted,18.0,2.0133,0.00005
sorted,18.0,2.0137,0.00005
sorted,18.0,2.0144,0.00005
sorted,18.0,2.0139,0.00005
sorted,18.0,2.0134,0.00005
sorted,18.0,2.0144,0.00005
sorted,18.0,2.0140,0.00005
sorted,18.0,2.0132,0.00005
random,20.0,8.0947,0.24341
random,20.0,8.0907,0.24361
random,20.0,8.0599,0.24271
random,20.0,8.1046,0.24429
random,20.0,8.0990,0.24425
random,20.0,8.1326,0.24562
random,20.0,8.0742,0.24327
random,20.0,8.0250,0.24101
random,20.0,8.0143,0.24077
random,20.0,8.0443,0.24213
random,20.0,8.0250,0.24124
random,20.0,8.0699,0.24316
random,20.0,8.0687,0.24301
random,20.0,8.0693,0.24309
random,20.0,8.0793,0.24359
random,20.0,8.0945,0.24367
random,20.0,8.2502,0.24498
random,20.0,8.1416,0.24515
random,20.0,8.0507,0.24237
random,20.0,8.0081,0.24075
random,20.0,8.0969,0.24399
random,20.0,8.0664,0.24316
random,20.0,8.0304,0.24159
random,20.0,8.0854,0.24362
random,20.0,8.0778,0.24309
random,20.0,8.0348,0.24182
random,20.0,8.0536,0.24234
random,20.0,8.0516,0.24252
random,20.0,8.0825,0.24355
random,20.0,8.3864,0.24232
random,20.0,8.3070,0.24129
branchless,20.0,2.9770,0.00005
branchless,20.0,2.9740,0.00005
branchless,20.0,2.9746,0.00005
branchless,20.0,2.9739,0.00005
branchless,20.0,2.9777,0.00003
branchless,20.0,2.9769,0.00003
branchless,20.0,2.9781,0.00003
branchless,20.0,2.9758,0.00003
branchless,20.0,2.9803,0.00003
branchless,20.0,2.9751,0.00003
branchless,20.0,2.9770,0.00003
branchless,20.0,2.9736,0.00003
branchless,20.0,2.9745,0.00003
branchless,20.0,2.9756,0.00003
branchless,20.0,2.9750,0.00003
branchless,20.0,2.9719,0.00003
branchless,20.0,2.9772,0.00003
branchless,20.0,2.9743,0.00003
branchless,20.0,2.9753,0.00003
branchless,20.0,2.9765,0.00003
branchless,20.0,2.9746,0.00003
branchless,20.0,2.9747,0.00003
branchless,20.0,2.9727,0.00003
branchless,20.0,2.9777,0.00003
branchless,20.0,2.9749,0.00003
branchless,20.0,2.9760,0.00003
branchless,20.0,2.9750,0.00003
branchless,20.0,3.2436,0.00003
branchless,20.0,2.9850,0.00003
branchless,20.0,2.9739,0.00003
branchless,20.0,2.9761,0.00003
sorted,20.0,2.0340,0.00017
sorted,20.0,2.0342,0.00018
sorted,20.0,2.0333,0.00018
sorted,20.0,2.0326,0.00012
sorted,20.0,2.8394,0.00017
sorted,20.0,2.2777,0.00017
sorted,20.0,2.0301,0.00005
sorted,20.0,2.0302,0.00005
sorted,20.0,2.0310,0.00005
sorted,20.0,2.0300,0.00005
sorted,20.0,2.0300,0.00005
sorted,20.0,2.0309,0.00005
sorted,20.0,2.0302,0.00005
sorted,20.0,2.0298,0.00005
sorted,20.0,2.0312,0.00005
sorted,20.0,2.0305,0.00005
sorted,20.0,2.0297,0.00005
sorted,20.0,2.0305,0.00005
sorted,20.0,2.0308,0.00005
sorted,20.0,2.0297,0.00005
sorted,20.0,2.0302,0.00005
sorted,20.0,2.0309,0.00005
sorted,20.0,2.0319,0.00005
sorted,20.0,2.0315,0.00005
sorted,20.0,2.0310,0.00005
sorted,20.0,2.0303,0.00005
sorted,20.0,2.0297,0.00005
sorted,20.0,2.0308,0.00005
sorted,20.0,2.0305,0.00005
sorted,20.0,2.0297,0.00005
sorted,20.0,2.0305,0.00005
random,22.0,8.9667,0.27888
random,22.0,8.9692,0.27876
random,22.0,8.9301,0.27722
random,22.0,8.9516,0.27823
random,22.0,9.1620,0.27895
random,22.0,8.9955,0.27994
random,22.0,8.9900,0.27974
random,22.0,9.0262,0.28120
random,22.0,8.9363,0.27751
random,22.0,8.9666,0.27864
random,22.0,8.9000,0.27632
random,22.0,9.0009,0.27979
random,22.0,8.9609,0.27879
random,22.0,8.9818,0.27931
random,22.0,8.9371,0.27759
random,22.0,8.9998,0.27994
random,22.0,9.0751,0.28265
random,22.0,8.9578,0.27853
random,22.0,8.9924,0.27960
random,22.0,8.9531,0.27812
random,22.0,9.5159,0.28070
random,22.0,8.7393,0.27901
random,22.0,8.5898,0.27292
random,22.0,8.6609,0.27591
random,22.0,8.7010,0.27754
random,22.0,8.7333,0.27887
random,22.0,8.9070,0.27943
random,22.0,8.6788,0.27666
random,22.0,8.6602,0.27608
random,22.0,8.6863,0.27686
random,22.0,8.7138,0.27824
branchless,22.0,2.9016,0.00005
branchless,22.0,2.8980,0.00005
branchless,22.0,2.8977,0.00005
branchless,22.0,2.8976,0.00005
branchless,22.0,2.8937,0.00003
branchless,22.0,2.9005,0.00003
branchless,22.0,2.8989,0.00003
branchless,22.0,2.8986,0.00003
branchless,22.0,2.8936,0.00003
branchless,22.0,2.8959,0.00003
branchless,22.0,2.8948,0.00003
branchless,22.0,2.8963,0.00003
branchless,22.0,2.8984,0.00003
branchless,22.0,2.8951,0.00003
branchless,22.0,2.8963,0.00003
branchless,22.0,2.8984,0.00003
branchless,22.0,2.9007,0.00003
branchless,22.0,2.8992,0.00003
branchless,22.0,2.8960,0.00003
branchless,22.0,2.8944,0.00003
branchless,22.0,2.8973,0.00003
branchless,22.0,2.8986,0.00003
branchless,22.0,2.8994,0.00003
branchless,22.0,2.8971,0.00003
branchless,22.0,2.8985,0.00003
branchless,22.0,2.8982,0.00003
branchless,22.0,2.8955,0.00003
branchless,22.0,2.9001,0.00003
branchless,22.0,2.8964,0.00003
branchless,22.0,2.9003,0.00003
branchless,22.0,2.8950,0.00003
sorted,22.0,2.0038,0.00015
sorted,22.0,2.0049,0.00021
sorted,22.0,2.0025,0.00015
sorted,22.0,2.0020,0.00009
sorted,22.0,2.0009,0.00005
sorted,22.0,2.0000,0.00005
sorted,22.0,2.0002,0.00005
sorted,22.0,2.0011,0.00005
sorted,22.0,2.0006,0.00005
sorted,22.0,1.9999,0.00005
sorted,22.0,2.0006,0.00005
sorted,22.0,2.0006,0.00005
sorted,22.0,1.9998,0.00005
sorted,22.0,2.0002,0.00005
sorted,22.0,2.0010,0.00005
sorted,22.0,2.0002,0.00005
sorted,22.0,1.9998,0.00005
sorted,22.0,2.0008,0.00005
sorted,22.0,2.0005,0.00005
sorted,22.0,1.9997,0.00005
sorted,22.0,2.0006,0.00005
sorted,22.0,2.0008,0.00005
sorted,22.0,2.0006,0.00005
sorted,22.0,2.0002,0.00005
sorted,22.0,2.0010,0.00005
sorted,22.0,2.0003,0.00005
sorted,22.0,1.9997,0.00005
sorted,22.0,2.0010,0.00005
sorted,22.0,2.0008,0.00005
sorted,22.0,1.9998,0.00005
sorted,22.0,2.0006,0.00005
random,24.0,9.2186,0.29852
random,24.0,14.1658,0.29745
random,24.0,15.8487,0.30017
random,24.0,13.9445,0.29999
random,24.0,11.5901,0.29842
random,24.0,11.4503,0.30171
random,24.0,11.5328,0.30299
random,24.0,11.6692,0.30377
random,24.0,11.5642,0.30280
random,24.0,11.3585,0.30368
random,24.0,11.4007,0.30016
random,24.0,10.9858,0.29768
random,24.0,10.8399,0.29924
random,24.0,10.9214,0.30029
random,24.0,10.5909,0.29790
random,24.0,11.8691,0.30104
random,24.0,12.0837,0.29990
random,24.0,9.6919,0.29843
random,24.0,9.4116,0.29613
random,24.0,9.4719,0.29839
random,24.0,9.4667,0.29756
random,24.0,9.4333,0.29671
random,24.0,9.4197,0.29599
random,24.0,9.4581,0.29794
random,24.0,9.3981,0.29510
random,24.0,9.4300,0.29666
random,24.0,9.4096,0.29582
random,24.0,9.4472,0.29694
random,24.0,9.3974,0.29547
random,24.0,9.3995,0.29584
random,24.0,9.8301,0.29832
branchless,24.0,2.9763,0.00005
branchless,24.0,2.9736,0.00005
branchless,24.0,2.9792,0.00005
branchless,24.0,2.9772,0.00005
branchless,24.0,2.9757,0.00005
branchless,24.0,2.9709,0.00005
branchless,24.0,2.9719,0.00005
branchless,24.0,2.9723,0.00005
branchless,24.0,2.9764,0.00005
branchless,24.0,2.9758,0.00005
branchless,24.0,2.9774,0.00005
branchless,24.0,2.9767,0.00005
branchless,24.0,2.9779,0.00005
branchless,24.0,2.9756,0.00005
branchless,24.0,2.9753,0.00005
branchless,24.0,2.9744,0.00005
branchless,24.0,2.9747,0.00005
branchless,24.0,2.9788,0.00005
branchless,24.0,2.9724,0.00005
branchless,24.0,2.9742,0.00005
branchless,24.0,2.9760,0.00005
branchless,24.0,2.9746,0.00005
branchless,24.0,2.9744,0.00005
branchless,24.0,2.9760,0.00005
branchless,24.0,2.9804,0.00005
branchless,24.0,2.9811,0.00005
branchless,24.0,2.9835,0.00005
branchless,24.0,2.9769,0.00005
branchless,24.0,2.9753,0.00005
branchless,24.0,2.9760,0.00005
branchless,24.0,2.9766,0.00005
sorted,24.0,2.0727,0.00017
sorted,24.0,2.0727,0.00023
sorted,24.0,2.0732,0.00023
sorted,24.0,2.0731,0.00020
sorted,24.0,2.0720,0.00020
sorted,24.0,2.0731,0.00021
sorted,24.0,2.0709,0.00011
sorted,24.0,2.0683,0.00006
sorted,24.0,2.0692,0.00006
sorted,24.0,2.0693,0.00006
sorted,24.0,2.0683,0.00006
sorted,24.0,2.0693,0.00006
sorted,24.0,2.0691,0.00006
sorted,24.0,2.0683,0.00006
sorted,24.0,2.0694,0.00006
sorted,24.0,2.0691,0.00006
sorted,24.0,2.0683,0.00006
sorted,24.0,2.0695,0.00006
sorted,24.0,2.0689,0.00006
sorted,24.0,2.0685,0.00006
sorted,24.0,2.0696,0.00006
sorted,24.0,2.0688,0.00006
sorted,24.0,2.0685,0.00006
sorted,24.0,2.0697,0.00006
sorted,24.0,2.0686,0.00006
sorted,24.0,2.0687,0.00006
sorted,24.0,2.0696,0.00006
sorted,24.0,2.0685,0.00006
sorted,24.0,2.3127,0.00015
sorted,24.0,2.0690,0.00006
sorted,24.0,2.0683,0.00006
random,26.0,10.1659,0.32587
random,26.0,10.1419,0.32487
random,26.0,10.2150,0.32747
random,26.0,10.1851,0.32683
random,26.0,10.1737,0.32616
random,26.0,10.1551,0.32535
random,26.0,10.1689,0.32579
random,26.0,10.1201,0.32419
random,26.0,10.1078,0.32379
random,26.0,10.1555,0.32539
random,26.0,10.0562,0.32176
random,26.0,10.0701,0.32199
random,26.0,10.1275,0.32417
random,26.0,10.1209,0.32364
random,26.0,10.3705,0.32501
random,26.0,10.1376,0.32423
random,26.0,10.0948,0.32307
random,26.0,10.0656,0.32191
random,26.0,10.1572,0.32532
random,26.0,10.1181,0.32376
random,26.0,10.1469,0.32457
random,26.0,10.1814,0.32629
random,26.0,10.1688,0.32564
random,26.0,10.8551,0.32544
random,26.0,10.4098,0.32425
random,26.0,10.3745,0.32324
random,26.0,10.4010,0.32397
random,26.0,10.4334,0.32544
random,26.0,10.4063,0.32390
random,26.0,10.3415,0.32170
random,26.0,10.3546,0.32224
branchless,26.0,3.0623,0.00005
branchless,26.0,3.0607,0.00005
branchless,26.0,3.0627,0.00005
branchless,26.0,3.0631,0.00005
branchless,26.0,3.0598,0.00003
branchless,26.0,3.0654,0.00003
branchless,26.0,3.0593,0.00003
branchless,26.0,3.0656,0.00003
branchless,26.0,3.0605,0.00003
branchless,26.0,3.2050,0.00003
branchless,26.0,3.0587,0.00003
branchless,26.0,3.0582,0.00003
branchless,26.0,3.0593,0.00003
branchless,26.0,3.0564,0.00003
branchless,26.0,3.0595,0.00003
branchless,26.0,3.0600,0.00003
branchless,26.0,3.0616,0.00003
branchless,26.0,3.0620,0.00003
branchless,26.0,3.0587,0.00003
branchless,26.0,3.0592,0.00003
branchless,26.0,3.0592,0.00003
branchless,26.0,3.0556,0.00003
branchless,26.0,3.0606,0.00003
branchless,26.0,3.0576,0.00003
branchless,26.0,3.0581,0.00003
branchless,26.0,3.0565,0.00003
branchless,26.0,3.0567,0.00003
branchless,26.0,3.0580,0.00003
branchless,26.0,3.0587,0.00003
branchless,26.0,3.0597,0.00003
branchless,26.0,3.0597,0.00003
sorted,26.0,2.1499,0.00014
sorted,26.0,2.1504,0.00021
sorted,26.0,2.1502,0.00015
sorted,26.0,2.1481,0.00009
sorted,26.0,2.1464,0.00005
sorted,26.0,2.1473,0.00005
sorted,26.0,2.1460,0.00005
sorted,26.0,2.1467,0.00005
sorted,26.0,2.1471,0.00005
sorted,26.0,2.1458,0.00005
sorted,26.0,2.1473,0.00005
sorted,26.0,2.1467,0.00005
sorted,26.0,2.1463,0.00005
sorted,26.0,2.1474,0.00005
sorted,26.0,2.1458,0.00005
sorted,26.0,2.1470,0.00005
sorted,26.0,2.1469,0.00005
sorted,26.0,2.1459,0.00005
sorted,26.0,2.1474,0.00005
sorted,26.0,2.1462,0.00005
sorted,26.0,2.1465,0.00005
sorted,26.0,2.1473,0.00005
sorted,26.0,2.1458,0.00005
sorted,26.0,2.1474,0.00005
sorted,26.0,2.1466,0.00005
sorted,26.0,2.1461,0.00005
sorted,26.0,2.1475,0.00005
sorted,26.0,2.1464,0.00005
sorted,26.0,2.1466,0.00005
sorted,26.0,2.1471,0.00005
sorted,26.0,2.1459,0.00005
random,28.0,10.9295,0.34351
random,28.0,10.9658,0.34564
random,28.0,10.9572,0.34528
random,28.0,11.0372,0.34818
random,28.0,10.9740,0.34569
random,28.0,11.0406,0.34825
random,28.0,10.9712,0.34578
random,28.0,10.9513,0.34485
random,28.0,10.9924,0.34615
random,28.0,10.9178,0.34343
random,28.0,11.4955,0.34158
random,28.0,10.6743,0.34534
random,28.0,10.6666,0.34531
random,28.0,10.6746,0.34552
random,28.0,10.5923,0.34222
random,28.0,10.5948,0.34229
random,28.0,10.8556,0.34384
random,28.0,10.6858,0.34610
random,28.0,10.6474,0.34486
random,28.0,10.6433,0.34419
random,28.0,10.6473,0.34467
random,28.0,10.6669,0.34509
random,28.0,10.6076,0.34325
random,28.0,10.6628,0.34505
random,28.0,10.6933,0.34621
random,28.0,10.6429,0.34409
random,28.0,10.6146,0.34326
random,28.0,10.6411,0.34425
random,28.0,10.7249,0.34772
random,28.0,10.6815,0.34567
random,28.0,10.6245,0.34351
branchless,28.0,2.9794,0.00005
branchless,28.0,2.9763,0.00005
branchless,28.0,2.9772,0.00005
branchless,28.0,2.9771,0.00005
branchless,28.0,2.9720,0.00003
branchless,28.0,2.9739,0.00003
branchless,28.0,2.9832,0.00003
branchless,28.0,2.9771,0.00003
branchless,28.0,2.9752,0.00003
branchless,28.0,2.9783,0.00003
branchless,28.0,2.9722,0.00003
branchless,28.0,2.9752,0.00003
branchless,28.0,2.9731,0.00003
branchless,28.0,2.9770,0.00003
branchless,28.0,3.0959,0.00003
branchless,28.0,2.9734,0.00003
branchless,28.0,2.9764,0.00003
branchless,28.0,2.9728,0.00003
branchless,28.0,2.9749,0.00003
branchless,28.0,2.9745,0.00003
branchless,28.0,2.9790,0.00003
branchless,28.0,2.9776,0.00003
branchless,28.0,2.9752,0.00003
branchless,28.0,2.9754,0.00003
branchless,28.0,2.9754,0.00003
branchless,28.0,2.9817,0.00003
branchless,28.0,2.9792,0.00003
branchless,28.0,2.9747,0.00003
branchless,28.0,2.9772,0.00003
branchless,28.0,2.9771,0.00003
branchless,28.0,2.9768,0.00003
sorted,28.0,2.1060,0.00017
sorted,28.0,2.1078,0.00023
sorted,28.0,2.1090,0.00023
sorted,28.0,2.1048,0.00012
sorted,28.0,2.1046,0.00008
sorted,28.0,2.1037,0.00005
sorted,28.0,2.1024,0.00005
sorted,28.0,2.1040,0.00005
sorted,28.0,2.1035,0.00005
sorted,28.0,2.1024,0.00005
sorted,28.0,2.1039,0.00005
sorted,28.0,2.1033,0.00005
sorted,28.0,2.1027,0.00005
sorted,28.0,2.1040,0.00005
sorted,28.0,2.1031,0.00005
sorted,28.0,2.1032,0.00005
sorted,28.0,2.1040,0.00005
sorted,28.0,2.1027,0.00005
sorted,28.0,2.1030,0.00005
sorted,28.0,2.1043,0.00005
sorted,28.0,2.1025,0.00005
sorted,28.0,2.1033,0.00005
sorted,28.0,2.1038,0.00005
sorted,28.0,2.1024,0.00005
sorted,28.0,2.1036,0.00005
sorted,28.0,2.1035,0.00005
sorted,28.0,2.1025,0.00005
sorted,28.0,2.1038,0.00005
sorted,28.0,2.1032,0.00005
sorted,28.0,2.1027,0.00005
sorted,28.0,2.1047,0.00005
random,30.0,11.4328,0.37505
random,30.0,11.4244,0.37463
random,30.0,11.3538,0.37177
random,30.0,11.4596,0.37608
random,30.0,11.3410,0.37148
random,30.0,11.3410,0.37158
random,30.0,12.1925,0.37418
random,30.0,11.4087,0.37399
random,30.0,11.3913,0.37328
random,30.0,11.4338,0.37506
random,30.0,11.3201,0.37054
random,30.0,11.3742,0.37285
random,30.0,11.4030,0.37383
random,30.0,11.3381,0.37158
random,30.0,11.3570,0.37190
random,30.0,11.3329,0.37119
random,30.0,11.4055,0.37372
random,30.0,11.4246,0.36845
random,30.0,11.3708,0.37244
random,30.0,11.3653,0.37225
random,30.0,11.3907,0.37343
random,30.0,11.3953,0.37352
random,30.0,11.3998,0.37350
random,30.0,11.3927,0.37318
random,30.0,11.3442,0.37166
random,30.0,11.3672,0.37250
random,30.0,11.4011,0.37384
random,30.0,11.4250,0.37477
random,30.0,11.3340,0.37108
random,30.0,11.3480,0.37164
random,30.0,11.3715,0.37244
branchless,30.0,2.9786,0.00005
branchless,30.0,2.9758,0.00005
branchless,30.0,2.9744,0.00005
branchless,30.0,2.9751,0.00005
branchless,30.0,2.9754,0.00003
branchless,30.0,2.9792,0.00003
branchless,30.0,2.9803,0.00003
branchless,30.0,2.9744,0.00003
branchless,30.0,2.9758,0.00003
branchless,30.0,2.9746,0.00003
branchless,30.0,2.9759,0.00003
branchless,30.0,2.9761,0.00003
branchless,30.0,2.9737,0.00003
branchless,30.0,2.9706,0.00003
branchless,30.0,3.0959,0.00003
branchless,30.0,2.9779,0.00003
branchless,30.0,2.9751,0.00003
branchless,30.0,2.9746,0.00003
branchless,30.0,2.9759,0.00003
branchless,30.0,2.9760,0.00003
branchless,30.0,2.9758,0.00003
branchless,30.0,2.9755,0.00003
branchless,30.0,2.9754,0.00003
branchless,30.0,2.9749,0.00003
branchless,30.0,2.9741,0.00003
branchless,30.0,2.9743,0.00003
branchless,30.0,2.9741,0.00003
branchless,30.0,2.9778,0.00003
branchless,30.0,2.9754,0.00003
branchless,30.0,2.9750,0.00003
branchless,30.0,2.9773,0.00003
sorted,30.0,2.1270,0.00014
sorted,30.0,2.1286,0.00021
sorted,30.0,2.1314,0.00027
sorted,30.0,2.1287,0.00023
sorted,30.0,2.1288,0.00018
sorted,30.0,2.1268,0.00009
sorted,30.0,2.1238,0.00005
sorted,30.0,2.1250,0.00005
sorted,30.0,2.1248,0.00005
sorted,30.0,2.1240,0.00005
sorted,30.0,2.1254,0.00005
sorted,30.0,2.1243,0.00005
sorted,30.0,2.1244,0.00005
sorted,30.0,2.1253,0.00005
sorted,30.0,2.1240,0.00005
sorted,30.0,2.1248,0.00005
sorted,30.0,2.1254,0.00005
sorted,30.0,2.1238,0.00005
sorted,30.0,2.1252,0.00005
sorted,30.0,2.1246,0.00005
sorted,30.0,2.1240,0.00005
sorted,30.0,2.1254,0.00005
sorted,30.0,2.1241,0.00005
sorted,30.0,2.1244,0.00005
sorted,30.0,2.1253,0.00005
sorted,30.0,2.1238,0.00005
sorted,30.0,2.1248,0.00005
sorted,30.0,2.1253,0.00005
sorted,30.0,2.1238,0.00005
sorted,30.0,2.1253,0.00005
sorted,30.0,2.1249,0.00005
random,32.0,12.0386,0.39839
random,32.0,12.0488,0.39807
random,32.0,11.9728,0.39493
random,32.0,11.9539,0.39462
random,32.0,11.9657,0.39505
random,32.0,12.0700,0.39919
random,32.0,12.0096,0.39650
random,32.0,11.9487,0.39439
random,32.0,11.9879,0.39578
random,32.0,11.9728,0.39554
random,32.0,12.0033,0.39708
random,32.0,11.9363,0.39381
random,32.0,11.9612,0.39499
random,32.0,11.9557,0.39445
random,32.0,11.9531,0.39452
random,32.0,11.9195,0.39304
random,32.0,12.1035,0.39558
random,32.0,11.9744,0.39545
random,32.0,11.9960,0.39656
random,32.0,12.0151,0.39722
random,32.0,11.9954,0.39632
random,32.0,11.9333,0.39339
random,32.0,12.0280,0.39734
random,32.0,11.9986,0.39519
random,32.0,11.9576,0.39426
random,32.0,12.0125,0.39714
random,32.0,11.9624,0.39490
random,32.0,11.8855,0.39229
random,32.0,11.9717,0.39490
random,32.0,11.9876,0.39589
random,32.0,12.0291,0.39760
branchless,32.0,2.9759,0.00005
branchless,32.0,2.9763,0.00005
branchless,32.0,2.9760,0.00008
branchless,32.0,2.9745,0.00005
branchless,32.0,2.9743,0.00003
branchless,32.0,2.9775,0.00003
branchless,32.0,2.9745,0.00003
branchless,32.0,2.9756,0.00003
branchless,32.0,3.0974,0.00003
branchless,32.0,2.9771,0.00003
branchless,32.0,2.9780,0.00003
branchless,32.0,2.9750,0.00003
branchless,32.0,2.9746,0.00003
branchless,32.0,2.9775,0.00003
branchless,32.0,2.9757,0.00003
branchless,32.0,2.9761,0.00003
branchless,32.0,2.9772,0.00003
branchless,32.0,2.9738,0.00003
branchless,32.0,2.9778,0.00003
branchless,32.0,2.9757,0.00003
branchless,32.0,2.9765,0.00003
branchless,32.0,2.9753,0.00003
branchless,32.0,2.9742,0.00003
branchless,32.0,2.9765,0.00003
branchless,32.0,2.9752,0.00003
branchless,32.0,2.9769,0.00003
branchless,32.0,2.9749,0.00003
branchless,32.0,2.9766,0.00003
branchless,32.0,2.9744,0.00003
branchless,32.0,2.9775,0.00003
branchless,32.0,2.9742,0.00003
sorted,32.0,2.1454,0.00017
sorted,32.0,2.1462,0.00021
sorted,32.0,2.1447,0.00011
sorted,32.0,2.1420,0.00006
sorted,32.0,2.1421,0.00005
sorted,32.0,2.1426,0.00005
sorted,32.0,2.1411,0.00005
sorted,32.0,2.1426,0.00005
sorted,32.0,2.1420,0.00005
sorted,32.0,2.1414,0.00005
sorted,32.0,2.1429,0.00005
sorted,32.0,2.1417,0.00005
sorted,32.0,2.1425,0.00005
sorted,32.0,2.1426,0.00005
sorted,32.0,2.1412,0.00005
sorted,32.0,2.1430,0.00005
sorted,32.0,2.1420,0.00005
sorted,32.0,2.1416,0.00005
sorted,32.0,2.1429,0.00005
sorted,32.0,2.1414,0.00005
sorted,32.0,2.1422,0.00005
sorted,32.0,2.1426,0.00005
sorted,32.0,2.1415,0.00005
sorted,32.0,2.1430,0.00005
sorted,32.0,2.1420,0.00005
sorted,32.0,2.1416,0.00005
sorted,32.0,2.1429,0.00005
sorted,32.0,2.1414,0.00005
sorted,32.0,2.1420,0.00005
sorted,32.0,2.1428,0.00005
sorted,32.0,2.1413,0.00005
random,34.0,12.2577,0.41872
random,34.0,12.2961,0.42049
random,34.0,12.3049,0.42033
random,34.0,12.2713,0.41937
random,34.0,12.3117,0.42117
random,34.0,12.2671,0.41885
random,34.0,12.2818,0.41991
random,34.0,12.3123,0.42084
random,34.0,12.2455,0.41808
random,34.0,12.2895,0.42027
random,34.0,12.2988,0.42078
random,34.0,12.2557,0.41881
random,34.0,12.3145,0.42123
random,34.0,12.2289,0.41763
random,34.0,12.3665,0.41806
random,34.0,12.2681,0.41933
random,34.0,12.2429,0.41827
random,34.0,12.2588,0.41905
random,34.0,12.2413,0.41841
random,34.0,12.2253,0.41768
random,34.0,12.2984,0.42006
random,34.0,12.2554,0.41872
random,34.0,12.2916,0.42032
random,34.0,12.2408,0.41811
random,34.0,12.2087,0.41653
random,34.0,12.2415,0.41805
random,34.0,12.2713,0.41933
random,34.0,12.3181,0.42111
random,34.0,12.2802,0.41985
random,34.0,12.2087,0.41698
random,34.0,12.3195,0.41608
branchless,34.0,2.8960,0.00005
branchless,34.0,2.8977,0.00005
